He,H,C,N,O,Ne,Mg,Si,Fe
0.03707896029911143,0.055499726197323025,3.4598622277508984e-05,0.0004917709445381094,0.00036094930672872033,0.00011215920644397455,6.542620375898516e-05,6.542620375898516e-05,0.00012150580698097245
0.0370826678684635,0.055507367732368564,3.463514436485633e-05,0.0004918080671311448,0.0003610053634090346,0.00011217298101088453,6.543423892301599e-05,6.543423892301599e-05,0.00012152072942845827
0.03708635626769235,0.055514970169753076,3.4671557614653806e-05,0.0004918449594602054,0.0003610611525078616,0.00011218668492843377,6.544223287491971e-05,6.544223287491971e-05,0.00012153557533913661
0.037090025568754834,0.05552253365342403,3.4707862043543975e-05,0.0004918816226950846,0.0003611166748569101,0.0001122003184581293,6.545018576724209e-05,6.545018576724209e-05,0.00012155034499630675
0.037093675843990516,0.055530058328143145,3.4744057675006045e-05,0.0004919180580062667,0.0003611719312954214,0.00011221388186293241,6.545809775337725e-05,6.545809775337725e-05,0.00012156503868484347
0.03709730716610361,0.055537544339449484,3.4780144539217735e-05,0.0004919542665647388,0.0003612269226699034,0.00011222737540719235,6.546596898752887e-05,6.546596898752887e-05,0.00012157965669112507
0.03710091960814542,0.05554499183362326,3.4816122672919e-05,0.0004919902495418085,0.00036128164983386784,0.00011224079935658073,6.54737996246721e-05,6.54737996246721e-05,0.00012159419930296248
0.03710451324349712,0.055552400957650586,3.485199211927866e-05,0.0004920260081089265,0.00036133611364757494,0.00011225415397802819,6.548158982051645e-05,6.548158982051645e-05,0.00012160866680953056
0.03710808814585337,0.05555977185918973,3.4887752927766426e-05,0.0004920615434375167,0.00036139031497778784,0.00011226743953966342,6.548933973147033e-05,6.548933973147033e-05,0.00012162305950130205
0.03711164438920744,0.05556710468654068,3.4923405154039906e-05,0.0004920968566988246,0.00036144425469755226,0.00011228065631075825,6.549704951460899e-05,6.549704951460899e-05,0.00012163737766998814
0.03711518204784108,0.055574399588624264,3.4958948859876406e-05,0.0004921319490638115,0.0003614979336860442,0.00011229380456169009,6.550471932765255e-05,6.550471932765255e-05,0.00012165162160849762
0.03711870119632733,0.055581656714988145,3.49943841132353e-05,0.0004921668217031789,0.00036155135282861674,0.00011230688456395261,6.551234932897236e-05,6.551234932897236e-05,0.00012166579161094867
0.03712220190956911,0.05558887621588658,3.5029710988681835e-05,0.0004922014757877456,0.0003616045130173896,0.0001123198965902994,6.551993967767465e-05,6.551993967767465e-05,0.00012167988797282438
0.037125684262929816,0.05559605824254978,3.506492956874579e-05,0.0004922359124897336,0.00036165741515323604,0.00011233284091522957,6.552749053388392e-05,6.552749053388392e-05,0.00012169391099149872
0.03712914833258599,0.055603202947911504,3.5100039947547046e-05,0.0004922701329862398,0.0003617100601511505,0.0001123457178162989,6.553500205950769e-05,6.553500205950769e-05,0.00012170786096765716
0.037132594196383144,0.055610310488374844,3.513504223957443e-05,0.0004923041384676553,0.00036176244895327767,0.00011235852757730218,6.554247442009295e-05,6.554247442009295e-05,0.00012172173820874406
0.03713602193576427,0.055617381027790805,3.516993659948226e-05,0.0004923379301566123,0.00036181458255827957,0.00011237127049544334,6.554990778900862e-05,6.554990778900862e-05,0.00012173554303673031
0.037139431639852644,0.055624414745882415,3.5204723264091254e-05,0.0004923715093480476,0.00036186646208354414,0.00011238394689651688,6.555730235630152e-05,6.555730235630152e-05,0.00012174927580455998
0.037142823413624564,0.05563141185510812,3.5239402636675526e-05,0.000492404877489287,0.000361918088889768,0.00011239655716529807,6.556465834642388e-05,6.556465834642388e-05,0.00012176293692907294
0.03714619739343344,0.05563837263269679,3.527397544751989e-05,0.0004924380363319557,0.00036196946481772973,0.00011240910180327292,6.55719760519092e-05,6.55719760519092e-05,0.0001217765269535457
0.03714955377507431,0.055645297478564296,3.5308443045035346e-05,0.0004924709882062045,0.00036202059261655604,0.00011242158153300768,6.557925589425448e-05,6.557925589425448e-05,0.00012179004666075833
0.0371528928621838,0.055652187015204385,3.5342807899373684e-05,0.0004925037364929387,0.0003620714766827187,0.00011243399747815584,6.558649852892424e-05,6.558649852892424e-05,0.00012180349726800219
0.03715621514604022,0.055659042252398344,3.537707443544125e-05,0.0004925362864012174,0.00036212212427916453,0.00011244635146026526,6.559370501848807e-05,6.559370501848807e-05,0.00012181688074862072
0.037159521431592075,0.055665864847362814,3.5411250352876203e-05,0.0004925686461940531,0.00036217254746182643,0.00011245864646755637,6.560087710607455e-05,6.560087710607455e-05,0.00012183020033985276
0.037162813028442945,0.05567265749901473,3.5445348633320696e-05,0.0004926008290429304,0.00036222276600087454,0.00011247088736536179,6.560801762979438e-05,6.560801762979438e-05,0.00012184346131247529
0.03716609202900194,0.05567942452223088,3.547939047445201e-05,0.000492632855724061,0.00036227281163795234,0.00011248308193088314,6.561513112634851e-05,6.561513112634851e-05,0.00012185667209179009
0.037169361698352305,0.055686172652833404,3.5513409418186044e-05,0.0004926647583907189,0.0003623227340573326,0.00011249524230366234,6.562222467713637e-05,6.562222467713637e-05,0.00012186984582896756
0.03717262700080373,0.05569291213490403,3.554745694872394e-05,0.0004926965856583296,0.0003623726089562185,0.00011250738694472524,6.562930905108974e-05,6.562930905108974e-05,0.00012188300252345238
0.03717589528583055,0.05569965813737715,3.55816098165113e-05,0.0004927284092152331,0.000362422548565841,0.00011251954318896633,6.563640019356369e-05,6.563640019356369e-05,0.00012189617178804687
0.037179177150614036,0.05570643253555985,3.5615979290459465e-05,0.0004927603321171644,0.00036247271489208034,0.00011253175045496833,6.564352109873153e-05,6.564352109873153e-05,0.00012190939632621572
0.03718248748749515,0.055713266074842914,3.5650722450109054e-05,0.0004927924988357326,0.0003625233358087334,0.00011254406414331917,6.565070408360286e-05,6.565070408360286e-05,0.00012192273615526246
0.037185846712536524,0.05572020090887885,3.568605550353629e-05,0.0004928251070131467,0.0003625747239516526,0.00011255656020946044,6.56579934555186e-05,6.56579934555186e-05,0.00012193627356024884
0.037189282156799626,0.05572729347437149,3.572226896251617e-05,0.0004928584207342277,0.0003626272981384647,0.00011256934034280758,6.566544853330443e-05,6.566544853330443e-05,0.00012195011870470824
0.03719282958600408,0.05573461763170055,3.5759744335295176e-05,0.0004928927849736998,0.0003626816067938032,0.00011258253762456891,6.56731469476652e-05,6.56731469476652e-05,0.00012196441575994967
0.037196534798410945,0.0557422679679013,3.579897182441731e-05,0.000492928640726027,0.00036273835261619285,0.00011259632247777466,6.568118811203522e-05,6.568118811203522e-05,0.00012197934935092257
0.03720045523665418,0.05575036312933044,3.584056835932831e-05,0.000492966540192103,0.0003627984175043853,0.00011261090867044853,6.568969672442831e-05,6.568969672442831e-05,0.00012199515105965259
0.03720466153836836,0.055759049028840414,3.588529516757457e-05,0.0004930071612965399,0.00036286288659163245,0.00011262655909231741,6.569882613718516e-05,6.569882613718516e-05,0.00012201210568334388
0.03720923894409585,0.05576850175908133,3.5934074008499726e-05,0.0004930513207530928,0.00036293307013575,0.00011264359100168941,6.570876141765217e-05,6.570876141765217e-05,0.0001220305569184969
0.03721428847995029,0.055778930041408846,3.598800116939591e-05,0.0004930999848916655,0.0003630105219941028,0.00011266238043529717,6.571972192059002e-05,6.571972192059002e-05,0.00012205091213823862
0.037219927837191795,0.05579057704947467,3.604835836067656e-05,0.0004931542775110391,0.00036309705348112176,0.00011268336549122315,6.57319632032135e-05,6.57319632032135e-05,0.0001220736459488251
0.03722629188100848,0.055803721467457566,3.611661974258005e-05,0.0004932154841242719,0.0003631947415584829,0.00011270704823266964,6.574577813572396e-05,6.574577813572396e-05,0.0001220993022520588
0.037233532735666854,0.055818677673550546,3.619445446447365e-05,0.0004932850521111404,0.0003633059305337045,0.00011273399501559208,6.576149709242871e-05,6.576149709242871e-05,0.00012212849460022476
0.03724181941165349,0.055835794977410834,3.628372428775634e-05,0.0004933645864727018,0.00036343322672441005,0.00011276483511185903,6.577948714858443e-05,6.577948714858443e-05,0.00012216190470451397
0.0372513369610792,0.05585545588290705,3.638647608028357e-05,0.0004934558410832735,0.0003635794858614881,0.00011280025757641356,6.580015025290791e-05,6.580015025290791e-05,0.00012220027904111472
0.03726228516894084,0.05587807339154118,3.65049291982827e-05,0.0004935607055402069,0.0003637477933317082,0.00011284100638626267,6.582392039198655e-05,6.582392039198655e-05,0.0001222444235851179
0.037274876808367434,0.05590408740434521,3.664145799513422e-05,0.0004936811879076285,0.00036394143767645883,0.00011288787395555023,6.58512598074043e-05,6.58512598074043e-05,0.00012229519678517943
0.03728933550641655,0.05593396031817186,3.679856990092773e-05,0.0004938193938245449,0.0003641638780481419,0.00011294169319963443,6.588265436645342e-05,6.588265436645342e-05,0.00012235350096627065
0.037305893282305214,0.05596817194398679,3.697887969074025e-05,0.0004939775025906839,0.00036441870656343307,0.0001130033283781642,6.591860822059578e-05,6.591860822059578e-05,0.00012242027240967791
0.03732478783145144,0.056007213898561004,3.718508069479377e-05,0.0004941577409487505,0.0003647096066720641,0.00011307366498999365,6.595963791082964e-05,6.595963791082964e-05,0.00012249647040582647
0.03734625963600119,0.05605158363610412,3.74199137952527e-05,0.0004943623553462474,0.00036504030877517217,0.00011315359902002635,6.600626609501538e-05,6.600626609501538e-05,0.00012258306560502857
0.037370548985583396,0.056101778292779646,3.7686135101113874e-05,0.0004945935834836643,0.0003654145443777828,0.0001132440258495907,6.605901507892792e-05,6.605901507892792e-05,0.00012268102800372328
0.037397892991113346,0.056158288515203034,3.798648319619099e-05,0.0004948536259413432,0.00036583600004913385,0.00011334582913860362,6.611840033085212e-05,6.611840033085212e-05,0.00012279131490015394
0.03742852267001724,0.056221592434895565,3.8323646819874285e-05,0.0004951446186294248,0.0003663082723992859,0.00011345986997131366,6.618492414993297e-05,6.618492414993297e-05,0.0001229148591355898
0.0374626601738974,0.056292149935529716,3.8700233772228936e-05,0.0004954686067301959,0.00036683482517016556,0.0001135869765301196,6.625906964256978e-05,6.625906964256978e-05,0.00012305255790762961
0.03750051622010437,0.05637039734011034,3.911874174126156e-05,0.0004958275207067945,0.00036741894939458936,0.0001137279345264688,6.634129514044013e-05,6.634129514044013e-05,0.00012320526240367456
0.037542287777659854,0.056456742622499057,3.9581531638442314e-05,0.0004962231548437151,0.00036806372740910356,0.0001138834785768602,6.643202916983512e-05,6.643202916983512e-05,0.00012337376845826523
0.03758815604618544,0.056551561223359546,4.009080390629796e-05,0.0004966571486696728,0.00036877200132641116,0.00011405428466813683,6.653166605641315e-05,6.653166605641315e-05,0.00012355880839048157
0.03763828475457347,0.05665519252599031,4.064857813597998e-05,0.0004971309714981864,0.00036954634639054814,0.00011424096381190617,6.664056222361193e-05,6.664056222361193e-05,0.00012376104412956503
0.03769281879462852,0.05676793702374182,4.1256676209151796e-05,0.0004976459102108565,0.0003703890494611616,0.00011444405694510181,6.675903321797606e-05,6.675903321797606e-05,0.00012398106169052699
0.03775188319424335,0.05689005418867641,4.191670906222718e-05,0.0004982030603067793,0.0003713020927089459,0.00011466403109399724,6.688735147149839e-05,6.688735147149839e-05,0.00012421936701849704
0.03781558242516951,0.05702176103148337,4.263006706565179e-05,0.0004988033201517665,0.00037228714245746825,0.0001149012767835933,6.702574479042942e-05,6.702574479042942e-05,0.0001244763831822261
0.03788400003230854,0.05716323132583735,4.339791391912094e-05,0.0004994473882848801,0.00037334554298053735,0.00011515610664399651,6.71743955423313e-05,6.71743955423313e-05,0.00012475244886432958
0.03795719856479201,0.05731459545661173,4.422118388686228e-05,0.0005001357635781559,0.00037447831496068327,0.00011542875514059531,6.73334404986806e-05,6.73334404986806e-05,0.00012504781806897827
0.038035219783959816,0.05747594084067378,4.5100582135935626e-05,0.0005008687479983175,0.0003756861582336353,0.00011571937933560176,6.750297127910103e-05,6.750297127910103e-05,0.00012536266094690193
0.03811808511963771,0.057647312861301175,4.603658789468638e-05,0.0005016464516862286,0.00037696945838523575,0.00011602806057468604,6.768303533523353e-05,6.768303533523353e-05,0.00012569706562257657
0.03820579634375605,0.057828716252356624,4.7029460117192136e-05,0.0005024688000496877,0.0003783282967295195,0.00011635480698361088,6.787363740710635e-05,6.787363740710635e-05,0.0001260510408989118
0.038298336429201885,0.058020116865956865,4.80792453214767e-05,0.000503335542556531,0.000379762463177629,0.00011669955665545727,6.807474138235008e-05,6.807474138235008e-05,0.00012642451971007872
0.03839567056169599,0.0582214437571379,4.91857872628523e-05,0.0005042462629162579,0.00038127147150438206,0.00011706218140862083,6.828627248836216e-05,6.828627248836216e-05,0.0001268173631926726
0.038497747273260025,0.05843259152059454,5.034873810724824e-05,0.0005052003903478141,0.00038285457653002795,0.00011744249099860755,6.850811974918774e-05,6.850811974918774e-05,0.00012722936524849152
0.038604499667315384,0.05865342281760143,5.156757078100653e-05,0.0005061972116470737,0.0003845107927563794,0.00011784023767212152,6.87401386420709e-05,6.87401386420709e-05,0.00012766025747813168
0.03871584670746661,0.05888377103536082,5.284159219162326e-05,0.0005072358837883455,0.0003862389140265422,0.00011825512095940074,6.898215389298376e-05,6.898215389298376e-05,0.00012810971437268417
0.03883169454441605,0.05912344302595297,5.416995703665045e-05,0.000508315446818403,0.0003880375338135249,0.00011868679260964512,6.923396235562632e-05,6.923396235562632e-05,0.00012857735866044891
0.03895193785809487,0.05937222187750384,5.555168194395656e-05,0.0005094348368278042,0.00038990506578298335,0.00011913486158418413,6.949533592410742e-05,6.949533592410742e-05,0.0001290627667161995
0.03907646119485999,0.059629869675887175,5.698565971446531e-05,0.0005105928988115011,0.00039183976431741264,0.00011959889903230863,6.976602443551337e-05,6.976602443551337e-05,0.0001295654739516677
0.0392051402823972,0.059896130221037236,5.847067346723682e-05,0.0005117883992579907,0.0003938397447316867,0.00012007844318506961,7.004575852462396e-05,7.004575852462396e-05,0.00013008498011715878
0.03933784330770807,0.06017073166759824,6.000541051539615e-05,0.00051302003833281,0.000395903002951727,0.00012057300411252747,7.033425239897437e-05,7.033425239897437e-05,0.00013062075445523813
0.03947443214617668,0.060453389065045555,6.1588475829217e-05,0.0005142864615474071,0.00039802743446825214,0.00012108206829968052,7.063120650814698e-05,7.063120650814698e-05,0.00013117224065798726
