time,H,He,C,N,O,Ne,Mg,Si,Fe
899762664.130743,0.2028626098691708,0.10161711426550582,0.004783789104038409,0.0009964920638175585,0.007116950964131756,0.0011133257817473419,0.0003218747507227405,0.0008801127928933037,0.0007642548284125871
914810735.9075545,0.20340117216326248,0.1018459852150007,0.004795083923429808,0.0009980203498044923,0.007121640007972967,0.0011142781220471706,0.0003224302825643072,0.0008806683247348704,0.0007652865304040681
930110479.0119586,0.20393808385772286,0.10207375021254633,0.004806273860064927,0.0009995378524922168,0.007126313112978103,0.0011152269544198504,0.00032298376811503706,0.0008812218102856003,0.0007663144321411379
945815322.1614174,0.204407919348476,0.102272836752742,0.004816027645952811,0.0010008628530016814,0.007130402224606135,0.0011160569240894972,0.00032346791708899787,0.0008817059592595611,0.0007672135659499221
967356152.5501726,0.20494143059914904,0.10249892720001536,0.004827110156426175,0.0010023697176502898,0.007135048553533585,0.0011169994128163634,0.0003240177021796697,0.0008822557443502329,0.0007682345954040271
989387572.7644055,0.20546961216665216,0.10272293811825081,0.004838116897955918,0.001003866757266165,0.007139652965003055,0.0011179327507578277,0.0003245621493121906,0.0008828001914827539,0.0007692457115072803
1011920755.9284935,0.20599212559078114,0.10294475183545487,0.0048490455163899115,0.0010053535373194778,0.007144212811366869,0.0011188563777119432,0.00032510093170209133,0.0008833389738726546,0.0007702463073742386
1034967129.6333557,0.20650901576472924,0.10316437575213865,0.004859894888352816,0.001006829985155413,0.007148728402166372,0.0011197703560197083,0.0003256340857149543,0.0008838721278855175,0.0007712364505409842
1058538381.7319341,0.20702076029349617,0.10338195845481875,0.004870665281446217,0.001008296436747236,0.007153203384937925,0.0011206754507345656,0.0003261620576319544,0.0008844000998025176,0.0007722169698154129
1082646466.2666266,0.20752741900034008,0.10359751205001456,0.004881355591268437,0.0010097528308553392,0.007157638183468569,0.0011215717482023536,0.0003266848978214973,0.0008849229399920605,0.0007731879587388499
1107303609.531699,0.20802905126845853,0.1038110484152078,0.004891964697009886,0.0010111991044377446,0.007162033217671579,0.0011224593339296545,0.0003272026561624228,0.000885440698332986,0.0007741495099434257
1132522316.2738044,0.20859947086733835,0.10405389683943835,0.004904039215100926,0.0010128467127937244,0.007167035108212116,0.0011234686824626145,0.00032779144280664955,0.0008860294849772129,0.0007752429708541325
1152402412.0179272,0.20914637252250637,0.10428651523474507,0.0049155844404236,0.0010144242435472474,0.007171832331556671,0.0011244361098241924,0.0003283557754342367,0.0008865938176047998,0.0007762910171625086
1169213734.9790573,0.20964390417594062,0.10449778096687486,0.00492603268128182,0.0010158542797580148,0.007176196448251236,0.0011253157025292724,0.0003288688711788667,0.0008871069133494299,0.0007772439092596787
1186270302.636615,0.21014188297800895,0.10470881479637827,0.004936424393888975,0.0010172792752388335,0.007180564004462874,0.001126195485297173,0.00032938207779347546,0.0008876201199640387,0.0007781970072582377
1203575692.6365328,0.21064031561957228,0.10491961135127871,0.004946758376596069,0.0010186991149998949,0.007184935026564489,0.0011270754581689634,0.0003298953953020198,0.000888133437472583,0.0007791503112026773
1221133534.8156743,0.21113920886786589,0.10513016519813244,0.004957033413860895,0.0010201136827076315,0.007189309541169709,0.001127955621185721,0.00033040882372846177,0.0008886468658990249,0.000780103821137498
1238947511.9632103,0.21163856956723678,0.10534047084143593,0.004967248276113402,0.0010215228606716379,0.007193687575134965,0.0011288359743885329,0.0003309223630967686,0.0008891604052673318,0.0007810575371072109
1257021360.5930746,0.2121384046398874,0.10555052272302778,0.004977401719619847,0.001022926529831471,0.007198069155561575,0.0011297165178184943,0.0003314360134309128,0.0008896740556014759,0.0007820114591563357
1275358871.7277133,0.21263872108662588,0.10576031522148556,0.004987492486345747,0.0010243245697433357,0.007202454309797868,0.0011305972515167095,0.0003319497747548716,0.0008901878169254348,0.0007829655873294021
1293963891.6932716,0.21336881553835516,0.1060656698094697,0.005002093920019112,0.0010263527694992422,0.007208852329251995,0.001131881352614617,0.000332698833728651,0.0008909368758992142,0.0007843566968521352
1303784289.2608533,0.2139172105467084,0.1062945766231968,0.005012990399151856,0.0010278693736898352,0.007213657487826683,0.001132845231664371,0.0003332610965076742,0.0008914991386782375,0.0007854008991560354
1312158468.58747,0.21442074308173895,0.10650430206739124,0.005022924203645772,0.001029255058643784,0.007218068982782765,0.0011337296105230906,0.00033377698417526064,0.0008920150263458239,0.0007863589762529817
1320586435.0934377,0.21492463017179025,0.1067136923652826,0.0050327893652180895,0.0010306344441353334,0.007222482961719433,0.0011346139244476816,0.00033429283396460547,0.0008925308761351686,0.0007873169830046221
1329068534.2526832,0.21542887922967965,0.10692274153847577,0.0050425845467656355,0.0010320074020620225,0.007226899453194483,0.0011354981734429117,0.00033480864587848955,0.0008930466880490528,0.0007882749194161211
1337605113.7581108,0.2159334977518059,0.10713144354130853,0.005052308395974966,0.001033373802849686,0.007231318486026766,0.0011363823575135476,0.0003353244199196939,0.0008935624620902572,0.0007892327854926435
1346196523.535849,0.21643849331895007,0.10733979226020716,0.0050619595451759855,0.0010347335154382291,0.007235740089298429,0.0011372664766643571,0.00033584015609099946,0.0008940781982615627,0.0007901905812393537
1354843115.7595944,0.21694387359708403,0.10754778151303653,0.005071536611194266,0.0010360864072672768,0.00724016429235718,0.0011381505309001063,0.0003363558543951864,0.0008945938965657495,0.0007911483066614152
1363545244.8650484,0.21744964633818645,0.10775540504844454,0.005081038195202065,0.0010374323442616969,0.007244591124818567,0.0011390345202255616,0.0003368715148350353,0.0008951095570055986,0.0007921059617639918
1372303267.5644445,0.21788471698967657,0.10793358627575311,0.005089139250440074,0.0010385841772200418,0.007248397821074763,0.001139794328032265,0.00033731473605561236,0.0008955527782261755,0.0007929290868879206
1384573495.8239038,0.21835707533115598,0.10812652699193302,0.0050978245083414175,0.0010398288185890314,0.007252526953701562,0.0011406184715834439,0.0003377954864604668,0.0008960335286310301,0.0007938219090683645
1398850789.8586051,0.21886282632640988,0.10833256962867464,0.005106986465303805,0.001041156589193725,0.007256941775696774,0.0011415000134423054,0.00033830971921146926,0.0008965477613820324,0.0007947769127487977
1413275306.9374976,0.21936883557316164,0.10853819201252984,0.00511601371219385,0.001042480605053663,0.007261352231297803,0.0011423811522722285,0.0003388237168622578,0.000897061759032821,0.0007957314798145478
1427848565.179107,0.219875111951447,0.10874338811280802,0.005124904044956731,0.001043800778760919,0.007265758276617759,0.0011432618882574721,0.0003393374795203166,0.0008975755216908798,0.0007966856104652285
1442572098.3563457,0.22038166443824253,0.10894815183113231,0.005133655235461932,0.0010451170218659105,0.007270159867267732,0.001144142221582212,0.0003398510072930814,0.0008980890494636447,0.000797639304900363
1457447456.0579128,0.22088850210838692,0.10915247700079367,0.0051422650312757424,0.00104642924486718,0.007274556958351992,0.001145022152430538,0.0003403643002879383,0.0008986023424585015,0.000798592563319383
1472476203.851393,0.2213956341355117,0.10935635738609999,0.005150731155431772,0.0010477373572010883,0.007278949504463159,0.001145901680986458,0.00034087735861222494,0.0008991154007827881,0.0007995453859216296
1487659923.4480023,0.2219030697929786,0.10955978668171869,0.005159051306199437,0.0010490412672314092,0.007283337459677309,0.0011467808074338939,0.0003413901823732292,0.0008996282245437924,0.0008004977729063518
1503000212.869092,0.22241081845482683,0.10976275851201435,0.005167223156850448,0.001050340882238839,0.007287720777549064,0.0011476595319566843,0.00034190277167819036,0.0009001408138487536,0.0008014497244727083
1518498686.6143095,0.22286656033047628,0.10994445679362905,0.005174441265698947,0.0010515023815493147,0.007291650089648114,0.0011484474993937806,0.0003423624193498298,0.000900600461520393,0.0008023033558628959
1538236879.0312436,0.22337215637063926,0.11014546581095785,0.005182342072264612,0.0010527829810350986,0.007296006300012629,0.0011493208707043343,0.0003428718859476529,0.0009011099281182162,0.0008032495081159957
1558372913.1809137,0.2238794628542015,0.11034663038608354,0.005190187264434465,0.0010540593200346231,0.007300376198960753,0.001150196510529249,0.0003433826758455197,0.0009016207180160829,0.00080419811792632
1578772534.738215,0.2243867389988923,0.1105472505283109,0.005197948893634935,0.0010553268079716883,0.007304744801377512,0.0011510714027219955,0.0003438930296246219,0.0009021310717951851,0.0008051459178017952
1599439194.1503017,0.22489399265992135,0.11074731971547812,0.005205625535599844,0.00105658529232709,0.007309112131401585,0.001151945547920912,0.00034440294765732306,0.0009026409898278862,0.0008060929084339546
1620376387.0318065,0.22540121552975653,0.11094685787751828,0.005213216295668064,0.001057835335690156,0.007313477998030456,0.0011528189467637903,0.00034491243031566885,0.0009031504724862321,0.0008070390905137397
1641587654.756144,0.22590838129334553,0.11114591464759409,0.005220720652012362,0.0010590783274186963,0.007317841920774512,0.001153691599887879,0.0003454214779713873,0.0009036595201419506,0.0008079844647315025
1663076585.0544891,0.2264154745356303,0.11134452464551008,0.005228135207100074,0.001060315523234735,0.007322202992941139,0.0011545635079298823,0.0003459300909958892,0.0009041681331664524,0.000808929031777006
1684846812.622595,0.2269224939912927,0.11154270175045264,0.005235453965105772,0.001061547848356374,0.0073265600129399505,0.00115543467152596,0.0003464382697602679,0.0009046763119308311,0.0008098727923394236
1706902019.7356157,0.22742944330961393,0.11174044923402403,0.005242673178735876,0.0010627756773643907,0.007330912397282532,0.0011563050913117295,0.0003469460146353001,0.0009051840568058632,0.0008108157471073405
1729245936.8709161,0.22791369584233465,0.11192896070941875,0.005249475610103244,0.001063944392819415,0.00733506607535468,0.0011571359485585424,0.0003474306813626076,0.0009056687235331708,0.0008117158424580543
1754118757.6610548,0.2284133680028597,0.11212305537007301,0.005256392272485636,0.0010651457471180777,0.007339347790762211,0.001157992612565875,0.0003479304020335516,0.0009061684442041148,0.0008126438951326648
1780056981.6692395,0.22891977769495434,0.11231933755050005,0.005263297520100989,0.001066358581091219,0.007343682903441213,0.0011588601626735708,0.00034843647292970753,0.0009066745151002707,0.0008135837410826686
1806378755.2300186,0.22942617382021543,0.11251517973432769,0.005270096812083018,0.001067566581160554,0.007348013503819093,0.0011597270167556753,0.00034894213781093517,0.0009071801799814983,0.0008145228330049486
1833089749.905919,0.22993256378220997,0.11271057683914036,0.0052767884571695255,0.001068769652682228,0.007352339567640365,0.0011605931753706023,0.0003494473970029758,0.000907685439173539,0.0008154611715044526
1860195721.125089,0.23043894739716395,0.11290552926834756,0.005283370089799664,0.0010699682032093037,0.0073566606138866075,0.0011614586390763168,0.0003499522508313093,0.0009081902930018725,0.0008163987571856433
1887702509.4214218,0.2309453071072806,0.11310004998912894,0.005289837832406606,0.001071163785155726,0.007360975121925224,0.0011623234084303367,0.0003504566996211542,0.0009086947417917175,0.0008173355906524982
1915616041.6930184,0.23145162305239594,0.11329415363224667,0.00529618758489792,0.001072358106179173,0.007365281428990443,0.0011631874839897326,0.00035096074369746845,0.0009091987858680316,0.0008182716725085103
1943942332.4792585,0.23195789241997086,0.11348784249766432,0.005302416680241713,0.0010735517586344023,0.007369578882442023,0.0011640508663111277,0.00035146438338494896,0.0009097024255555121,0.0008192070033566885
1972687485.256755,0.2324641220344493,0.11368111191408393,0.005308523250076697,0.0010747447062194886,0.007373867398407735,0.0011649135559506994,0.0003519676190080324,0.0009102056611785957,0.0008201415837995577
2001857693.7544734,0.23297031879143934,0.11387395715715799,0.0053145054058961975,0.0010759369121385723,0.007378146892082971,0.001165775553464178,0.000352470450890895,0.0009107084930614583,0.0008210754144391597
2031459243.2882962,0.23345502852824748,0.11405822493259658,0.005320115779281992,0.0010770778584133307,0.00738223641859413,0.0011666003558809736,0.0003529515856340257,0.0009111896278045889,0.0008219689503906881
2064302465.575175,0.23396021804622089,0.11424984584456313,0.005325833056497095,0.001078266287447918,0.0073864895557738995,0.0011674593393091038,0.000353452659300435,0.0009116907014709982,0.0008228995157711626
2097751709.2380905,0.23446589008754207,0.11444121876990099,0.005331426224366342,0.001079455107849307,0.007390737614922953,0.001168318477300989,0.0003539538231290347,0.000912191865299598,0.0008238302485957048
2131742952.8841953,0.23497149228099198,0.11463213447966174,0.005336889646263418,0.0010806422583852966,0.007394976133152632,0.00116917682884461,0.00035445452819614695,0.0009126925703667101,0.0008247601294346276
2166284978.893867,0.23547700589920553,0.11482261419208485,0.005342233181271858,0.001081824326565904,0.007399206354177987,0.0011700343946598752,0.00035495477492171836,0.0009131928170922816,0.0008256891590678315
2201386711.954165,0.2359824025237525,0.11501268886982279,0.005347471103323604,0.0010829966365090776,0.007403430019566735,0.0011708911754660344,0.0003554545637253112,0.0009136926058958745,0.0008266173382745041
2237057221.364685,0.23648767376039,0.11520236940035423,0.005352608603652882,0.001084157091320693,0.0074076478509685845,0.0011717471719816788,0.00035595389502610374,0.000914191937196667,0.0008275446678331188
2273305723.3808284,0.23699282604801467,0.11539165180548021,0.005357644148872291,0.001085305501741746,0.007411859815291563,0.001172602384924742,0.00035645276924289073,0.0009146908114134539,0.0008284711485214373
2310141583.594985,0.23749786589093733,0.11558053206118114,0.005362576189099198,0.0010864416764353633,0.007416065879036725,0.0011734568150125002,0.00035695118679408296,0.0009151892289646461,0.0008293967811165086
2347574319.3563952,0.23800279985950776,0.11576900609718281,0.005367403157801067,0.0010875654219671485,0.007420266008294322,0.001174310462961573,0.0003574491480977087,0.0009156871902682719,0.0008303215663946707
2385613602.2301364,0.23850763459074378,0.11595706979651778,0.00537212347163943,0.001088676542785353,0.007424460168739933,0.0011751633294879243,0.00035794665357141367,0.0009161846957419768,0.0008312455051315514
2424269260.4959555,0.23900430619176163,0.11614172235358142,0.00537666274724761,0.001089757401252974,0.007428581410384727,0.0011760017968964072,0.00035843575955969535,0.0009166738017302586,0.0008321538448240746
2464857384.210753,0.23950186743450055,0.11632632660873851,0.0053811028379679915,0.0010908276014148625,0.007432704811479767,0.0011768411430894408,0.0003589253781722982,0.0009171634203428613,0.000833063136533194
2507293288.5335064,0.2400060228661691,0.1165129710507159,0.005385489514152745,0.001091898970648426,0.00743687689628658,0.0011776909512229694,0.00035942109958352324,0.0009176591417540865,0.0008339837620111835
2550459785.217191,0.24051002965706128,0.1166991059458998,0.005389757674340018,0.0010929568742463534,0.007441040042604501,0.0011785397863319637,0.0003599162533971032,0.0009181542955676665,0.0008349033333792606
2594369452.412465,0.24101392738234736,0.11688469465294334,0.005393901896851048,0.0010940011582897815,0.007445192791887522,0.00117938764953053,0.00036041084026293353,0.0009186488824334967,0.0008358218518443741
2639035084.8201194,0.24151773479928149,0.11706972137927216,0.005397919165777879,0.001095031632925723,0.007449334604583521,0.001180234541931499,0.00036090486083016556,0.0009191429030007288,0.0008367393186120907
2684469697.419288,0.24202146047060594,0.11725418055268556,0.005401807638316091,0.0010960480894816956,0.007453465392546358,0.0011810804646464276,0.0003613983157472072,0.0009196363579177704,0.0008376557348865965
2730686529.2598424,0.24252511304294647,0.1174380665381376,0.005405565452126401,0.00109705031702362,0.007457585066634557,0.0011819254187855996,0.00036189120566172423,0.0009201292478322875,0.0008385711018706996
2777699047.3200736,0.24302870124760692,0.11762137363714896,0.005409190725152812,0.0010980381023345666,0.007461693536702114,0.0011827694054580278,0.00036238353122064064,0.0009206215733912038,0.00083948542076583
2825520950.430797,0.24353223390137127,0.11780409608721389,0.005412681555439175,0.0010990112298933173,0.007465790711589201,0.0011836124257714547,0.00036287529307013974,0.0009211133352407029,0.0008403986927720427
2874166173.26701,0.24403571990731251,0.11798622806120176,0.0054160360209441465,0.0010999694818527416,0.007469876499112802,0.0011844544808323552,0.000363366491855665,0.0009216045340262281,0.0008413109190880182
2923648890.4082727,0.24453916825560815,0.11816776366675347,0.005419252179354557,0.001100912638017981,0.00747395080605727,0.0011852955717459367,0.0003638571282219208,0.0009220951703924839,0.0008422221009110648
2973983520.468996,0.24503908058589344,0.11834744458658089,0.005422306498003381,0.0011018346383941003,0.007477985290554386,0.0011861298568940821,0.00036434379455833904,0.0009225818367289023,0.0008431259098215557
3025912805.953146,0.24553606231819677,0.11852551954054333,0.005425198895223886,0.0011027396489901023,0.007481984905429425,0.0011869583835646,0.00036482710178280774,0.000923065143953371,0.0008440234803812833
3080118038.614018,0.24603911904587658,0.1187052472394023,0.0054279721067296985,0.0011036483529696082,0.007486021918415245,0.001187796197139156,0.0003653158263679655,0.0009235538685385288,0.0008449311117537192
3135294286.4482284,0.24654204614237055,0.11888442118307538,0.005430586475403254,0.00110455140824034,0.0074900463602417065,0.0011886329720910002,0.0003658039450898745,0.0009240419872604377,0.0008458376179515503
3191458943.910543,0.2470448520570496,0.11906303632037758,0.0054330397843896875,0.0011054487257827967,0.007494058128705506,0.0011894687097076943,0.0003662914586996128,0.000924529500870176,0.0008467430003696356
3248629717.054417,0.24754754531978765,0.11924108754288257,0.0054353297936400626,0.0011063402155765288,0.007498057120463299,0.001190303411275205,0.0003667783679473274,0.0009250164101178907,0.0008476472604011056
3306824629.113837,0.24805013454172312,0.11941856968438973,0.00543745423969684,0.0011072257865906035,0.007502043231021223,0.0011911370780779038,0.00036726467358223503,0.0009255027157527983,0.0008485503994373625
3366062026.185268,0.24855262841602757,0.11959547752038693,0.005439410835477464,0.0011081053467739879,0.007506016354724342,0.0011919697113985707,0.00036775037635262395,0.0009259884185231872,0.0008494524188680849
3426360583.0112576,0.24905503571868096,0.11977180576750834,0.005441197270056088,0.0011089788030458458,0.00750997638474599,0.0011928013125183945,0.00036823547700585453,0.0009264735191764177,0.0008503533200812275
3487739308.867723,0.24955736530925351,0.11994754908298763,0.005442811208443416,0.0011098460612857504,0.0075139232130770305,0.001193631882716977,0.0003687199762883612,0.0009269580184589244,0.0008512531044630254
3550217553.5566173,0.2500596261316939,0.12012270206410622,0.005444250291364621,0.0011107070263238078,0.007517856730515011,0.0011944614232723332,0.00036920387494565214,0.0009274419171162154,0.0008521517733979943
3613815013.50609,0.2505618272151254,0.12029725924763704,0.005445512135035366,0.0011115616019306978,0.007521776826653239,0.001195289935460893,0.00036968717372231203,0.0009279252158928752,0.0008530493282689342
3678551737.979797,0.2510639343714082,0.12047124527729607,0.005446606875057507,0.0011124099734715462,0.007525684003321958,0.0011961174205575053,0.0003701698733620025,0.0009284079155325658,0.0008539457704569307
3744448135.397433,0.2515659246930692,0.12064485764375403,0.005447591805793363,0.0011132536852638201,0.007529582397517056,0.0011969441651607494,0.0003706521410472283,0.0009288901832177916,0.0008548414104437786
3811473372.412877,0.2520674597699647,0.12081826752831254,0.00544854638336857,0.0011140944341303273,0.007533475417706029,0.001197770066616528,0.00037113391689643237,0.0009293719590669955,0.000855736137020872
3879591464.1427536,0.2525677455077668,0.12099132468797492,0.005449503260991405,0.0011149318770883713,0.007537359482814029,0.001198594012894775,0.00037161455222540986,0.0009298525943959731,0.0008566287454889731
3948926952.3929477,0.2530671276531714,0.12116414981042961,0.005450463162034005,0.001115766577146924,0.00754123728719256,0.001199416574824356,0.0003720943800176655,0.0009303324221882287,0.0008575198542460192
4019501594.2951145,0.2535656072630381,0.12133674364644945,0.005451426204223454,0.0011165984918651845,0.007545108847660762,0.001200237754731177,0.00037257340162997766,0.0009308114438005409,0.0008584094658117418
4091337535.8211203,0.2540631853890851,0.12150910694772958,0.005452392506565391,0.0011174275782871036,0.0075489741810839455,0.0012010575549372352,0.000373051618416845,0.0009312896605874082,0.0008592975827016384
4164457318.7323823,0.25455986307787387,0.12168124046689885,0.005453362189356402,0.0011182537929363876,0.007552833304374234,0.0012018759777606273,0.0003735290317304903,0.0009317670739010535,0.0008601842074269796
4238883887.6534147,0.2550556413707931,0.12185314495753147,0.005454335374196522,0.0011190770918114601,0.007556686234491232,0.0012026930255155546,0.00037400564292086467,0.000932243685091428,0.0008610693424948178
4314640597.271638,0.2555505213040427,0.12202482117415829,0.005455312184001852,0.0011198974303803777,0.007560532988442677,0.0012035087005123314,0.00037448145333565094,0.0009327194955062142,0.0008619529904079923
4391751219.666009,0.2560445039086169,0.1221962698722784,0.005456292743017279,0.0011207147635756986,0.0075643735832851035,0.0012043230050573883,0.0003749564643202676,0.0009331945064908309,0.0008628351536651375
4470239951.766641,0.2565375902102887,0.12236749180837093,0.0054572771768293185,0.0011215290457893094,0.00756820803612453,0.0012051359414532831,0.0003754306772178728,0.0009336687193884361,0.0008637158347606902
4550131422.947569,0.2570297812295926,0.12253848773990651,0.00545826561237906,0.0011223402308672018,0.007572036364117121,0.0012059475119987034,0.000375904093369368,0.0009341421355399313,0.0008645950361848955
4631450702.75538,0.25752105466524206,0.12270927856526068,0.005459261336194927,0.0011231480006667091,0.007575858801028478,0.0012067577189884748,0.0003763767141134014,0.0009346147562839646,0.0008654727604238146
4714223308.775968,0.25801134151574584,0.12287992551700923,0.005460273960996566,0.0011239514928942395,0.007579676014366936,0.0012075665647135682,0.00037684854078637255,0.0009350865829569357,0.0008663490099593324
4798475214.641712,0.25849933402259956,0.12305005854915206,0.005461310516654959,0.001124747825714527,0.007583479025111731,0.0012083720076649454,0.00037731838250800923,0.0009355564246785724,0.0008672215731566577
4884671036.052019,0.2589850851246828,0.12321972630562564,0.005462374542476041,0.0011255368185463992,0.007587268670157411,0.0012091741763053216,0.00037778631421489533,0.0009360243563854586,0.0008680905891837318
4973271881.07003,0.2594719802770547,0.12339011754561909,0.005463474103184205,0.001126323894300445,0.007591071443390142,0.0012099786697940477,0.0003782556020833189,0.0009364936442538821,0.0008689621237965184
5063479816.858324,0.25995771028155723,0.12356042883701313,0.005464604543653573,0.0011271052426232392,0.007594869375249465,0.0012107816790423167,0.0003787240241448092,0.0009369620663153724,0.0008698320504821433
5155323993.71159,0.26044227375111906,0.12373066333394062,0.005465766361586343,0.001127880782728308,0.00759866251016178,0.0012115832067884599,0.000379191581996726,0.0009374296241672893,0.0008707003722071316
5248834090.668631,0.2609256692650875,0.12390082421507863,0.005466960059861795,0.0011286504329196662,0.007602450892858298,0.0012123832557657565,0.0003796582772334824,0.0009378963194040457,0.0008715670919325364
5344040325.102886,0.2614078953689594,0.12407091468387911,0.005468186146584503,0.001129414110583223,0.0076062345683781205,0.0012131818287024433,0.0003801241114465497,0.0009383621536171128,0.0008724322126139471
5440973462.4871025,0.2618889505741105,0.12424093796880167,0.00546944513513296,0.0011301717321781177,0.007610013582071355,0.0012139789283217232,0.0003805890862244629,0.0009388271283950261,0.0008732957372015002
5539664826.33513,0.2623688333575218,0.12441089732354842,0.005470737544208624,0.0011309232132279783,0.007613787979602262,0.0012147745573417752,0.00038105320315282666,0.0009392912453233899,0.00087415766863989
5640146308.323842,0.2628475612248736,0.12458077937556829,0.005472061450126553,0.0011316687325738284,0.00761755764201214,0.0012155687184757637,0.00038151646381431994,0.0009397545059848832,0.0008750180098683775
5742450378.598857,0.26332522267495395,0.12475050873547205,0.005473405814538998,0.0011324094527141294,0.007621321836113151,0.0012163614144318467,0.0003819788697887018,0.0009402169119592651,0.0008758767638208009
5846610096.267188,0.26380194046811906,0.12491998008179464,0.005474755200822206,0.0011331470106168784,0.007625079532298101,0.0012171526479131869,0.00038244042265281683,0.00094067846482338,0.0008767339334255859
5952659120.080015,0.26427776827579375,0.1250891484369946,0.005476103044415266,0.001133882085041122,0.0076288302987514555,0.001217942421617959,0.0003829011239806005,0.0009411391661511637,0.0008775895216057556
6060631719.309447,0.2647527083747285,0.12525801371162854,0.005477449380871471,0.0011346146418144934,0.007632574148355719,0.00121873073823936,0.00038336097534308447,0.0009415990175136476,0.00087844353127894
6170562784.82244,0.2652267630467479,0.12542657580699232,0.0054787942460854,0.001135344646345597,0.007636311093970836,0.0012195176004656178,0.00038381997830840155,0.0009420580204789648,0.000879295965357386
6282487840.355727,0.265699662322116,0.1255947386721027,0.005480136890744192,0.0011360716630910916,0.007640039007228136,0.0012203025601303745,0.0003842778714461764,0.0009425159136167397,0.0008801463383275392
6396561032.339761,0.26617094810432174,0.12576234303317538,0.005481475977765166,0.0011367950440799933,0.007643754297906989,0.0012210848612924706,0.00038473421379073237,0.0009429722559612956,0.0008809938312531433
6513096000.428826,0.2666417109407379,0.1259297823911717,0.0054828145462124216,0.0011375165542207618,0.00764746559593996,0.0012218663211343407,0.0003851900653651567,0.00094342810753572,0.0008818404127485027
6631754046.640473,0.2671110876335564,0.12609675161287182,0.005484150134013558,0.0011382348864373017,0.007651166107242105,0.0012226455090830585,0.0003856445916685754,0.0009438826338391386,0.0008826845330262803
6752573850.014923,0.26757908291789356,0.12626325134427233,0.005485482786703298,0.001138950006282422,0.007654855863283123,0.0012234224317435685,0.0003860977965538728,0.000944335838724436,0.0008835261992418326
6875594794.261695,0.2680457015256853,0.1264292822187325,0.005486812550150115,0.0011396618788568028,0.007658534895442603,0.0012241970957016118,0.0003865496838627314,0.0009447877260332946,0.0008843654185297129
7000856980.59771,0.2685109481858095,0.1265948448568968,0.005488139470559955,0.0011403704688047632,0.0076622032350103005,0.001224969507523784,0.00038700025742566523,0.0009452382995962284,0.0008852021980037328
7128401240.819022,0.2689748276242083,0.1267599398666165,0.005489463594479975,0.0011410757403099894,0.007665860913186418,0.0012257396737575903,0.0003874495210620523,0.0009456875632326155,0.0008860365447570231
7258269150.610705,0.26943734339970565,0.12692456939831273,0.005490785978915355,0.0011417764695284837,0.007669507964316953,0.0012265076009315,0.0003878974785801663,0.0009461355207507295,0.0008868684658620919
7390503043.099475,0.2698984976788324,0.12708873744588192,0.0054921088867948,0.0011424700147851582,0.007673144426519981,0.001227273295555003,0.00038834413377720963,0.0009465821759477729,0.0008876979683708867
7525146022.652959,0.2703582935580701,0.12725244674440436,0.005493433772381342,0.001143154685072329,0.0076767703352338046,0.0012280367641186645,0.0003887894904393455,0.0009470275326099087,0.0008885250593148532
7662241978.9303665,0.2708167354826434,0.12741569821074794,0.005494760918054331,0.0011438301670754828,0.007680385722053939,0.0012287980130941795,0.00038923355234172927,0.0009474715945122926,0.0008893497457049946
7801835601.189409,0.27127382808862227,0.12757849249053602,0.0054960904389766314,0.001144496344013199,0.0076839906179510115,0.0012295570489344293,0.00038967632324854153,0.0009479143654191047,0.0008901720345319316
7943972392.853599,0.27172957600909453,0.1277408302171754,0.00549742245136708,0.0011451530978038651,0.007687585053809946,0.001230313878073534,0.00039011780691301936,0.0009483558490835826,0.0008909919327659617
8088698686.344929,0.27218398387428566,0.12790271201178147,0.005498757072510826,0.0011458003090536442,0.007691169060430249,0.0012310685069269087,0.00039055800707748795,0.0009487960492480512,0.0008918094473571178
8236061658.1870775,0.2726370563116804,0.12806413848310302,0.005500094420769763,0.00114643785704434,0.007694742668526305,0.0012318209418913176,0.00039099692747339307,0.0009492349696439562,0.0008926245852352273
8386109344.383441,0.27308879794614405,0.12822511022744568,0.005501434615593042,0.0011470656197211527,0.007698305908727665,0.0012325711893449271,0.00039143457182133206,0.0009496726139918952,0.0008934373533099711
8538890656.075494,0.27353249647782657,0.12838323361753703,0.005502757697532713,0.0011476743167906929,0.007701805825348662,0.0012333080993906934,0.00039186443601469566,0.0009501024781852589,0.0008942356725262178
8699298089.76798,0.2739799792291646,0.12854272198423092,0.005504099116940704,0.0011482799532747453,0.007705335703829676,0.0012340513132253405,0.0003922979774182398,0.0009505360195888031,0.0008950408208470856
8863855629.289986,0.2744277031779083,0.12870231114528327,0.005505448441395608,0.0011488775066072086,0.007708867588039861,0.0012347949445756406,0.00039273176237258157,0.0009509698045431449,0.0008958464214765772
9031525969.814373,0.2748741694088856,0.1288614656755479,0.005506801276099773,0.0011494648276249898,0.0077123896473965696,0.0012355365024531982,0.0003931643378011568,0.00095140237997172,0.0008966497758439312
9202367993.663416,0.27531938222485164,0.12902018600678442,0.005508157745052226,0.001150041787153793,0.007715901909712967,0.001236275992639492,0.0003935957070764949,0.0009518337492470581,0.0008974508902124164
9376441696.988335,0.27576334660316476,0.1291784721894672,0.005509516942401043,0.0011506094758894656,0.007719404399076238,0.0012370134208998813,0.0003940258735617219,0.0009522639157322852,0.000898249770827838
